Pressure_PSI,FlowRate_GPM,Temperature_A_C,Moisture_%,Acoustic_dB,Leak
25.186336384670287,8.316150880256894,26.66272850895198,12.07438693783012,53.89688190767426,0.0
29.032285730003945,7.854459920570934,23.907559169025635,10.714348825815055,40.87897938464177,0.0
29.8466138224738,9.885226118200936,23.962325914356622,19.728620134526935,61.4697757284477,1.0
41.31711540726318,11.407276650712713,25.201244221670883,14.267462350566358,43.23046195578828,0.0
31.047466876991034,9.731387795514376,26.028281981521445,9.428468108848113,55.90102770294813,0.0
31.545302344336587,9.807836482490845,27.50315876536539,14.982352947920319,53.014435060477055,0.0
29.553324505402998,13.283682903313093,24.08753199078301,6.442398184427814,38.7788626271302,0.0
18.48737270820575,8.25884727553328,21.7764298730256,6.2170475185111265,54.42177694510958,0.0
29.8409167473047,14.660498814718373,25.31393725409752,11.715088760542164,55.97058403899747,0.0
30.36138125964616,8.321731021572285,24.08513832498321,8.524929818779281,57.54727076207543,0.0
44.77945267491172,10.222995491531428,22.398732590503105,11.046530258475878,45.38841029536386,0.0
28.845834211313264,9.296991011493082,25.59533783062559,17.971928479377965,51.07646505242316,0.0
31.809284054001676,10.308547833752403,24.57377249181442,11.573980294015902,54.16669629829225,0.0
29.79172938176854,11.111479987682822,25.613024412939588,10.848678155456478,54.417961204472476,0.0
18.847149639864,14.193548754582906,23.21111159962564,20.681181013095756,62.11180461804133,1.0
36.85693688709012,8.11720667344855,25.973421060651,3.2000807735026147,47.44018253926026,0.0
31.428679003171894,8.96639589985221,22.365803606490044,15.834621485441144,59.56231554702032,1.0
34.746191682258285,16.257929477264277,23.344537220606835,14.267480986432785,55.9629198008871,0.0
24.543675271231567,8.790039150998616,24.514171537825444,8.708247971757304,49.074330163420385,0.0
38.4167658656166,11.748031096679966,28.48363682991943,11.605849996821476,45.29867117575363,0.0
21.588893623246314,5.980896723692008,26.56965073709699,15.70598909087433,45.632579964811136,0.0
33.52114256280162,9.300968200238309,27.15438500853558,15.60606525292144,58.18890629199328,0.0
43.142733754859876,9.682001540043892,27.83415406668629,11.71526355040713,55.704070309510556,0.0
24.05678204921587,11.18203767481958,32.20566427162175,10.680425914629371,49.87976130367982,0.0
22.60751165608901,4.934565158456406,25.083178135116867,9.80588775296586,54.48033053392669,1.0
30.597908190525846,10.415351532695826,27.840801846259712,7.479221423292238,39.39087943486594,0.0
26.979146075302804,7.125646361580268,27.02527050880388,8.876976767927708,49.49359337373145,0.0
20.696019413603203,10.81086427798731,26.99206500661505,6.590673554263391,42.85330907267495,0.0
30.411377848836164,7.409177007904592,28.54847923608036,10.993813051811058,50.953996858950546,0.0
23.626177717643372,7.861293260186047,24.161373938031048,17.646592733944402,57.111483480568644,0.0
32.84155458381109,9.31593097401683,24.00262995212724,16.071046370646467,44.117290682165354,0.0
21.266695403456684,9.057832172864309,25.639531026963724,17.18228888737035,56.06681040397337,1.0
39.299606430105236,8.811163883161612,24.634600456156225,13.117736288099314,55.98667857205956,0.0
20.98451943236097,9.410855648074904,25.637001705996347,17.941827462218953,63.315523852741386,1.0
28.067630902765945,5.417073870753181,28.125497570106024,15.856357402675206,46.85610222889846,0.0
34.881103304218016,12.544892631073399,24.043706554587445,3.752133616219278,50.06231843163268,0.0
22.61481410139627,6.759878267940179,24.39064207481254,13.65131264434465,55.74349227336726,0.0
31.364759607624777,9.55329778098004,25.348622007053155,11.9823588407991,51.57546715938465,0.0
37.84285652569457,11.882227703734463,24.543363147949663,6.976562452982302,49.97977650463794,0.0
20.355100592632635,8.462639743709893,21.171988343973027,9.16485297304825,56.93685875726976,0.0
31.107803151193824,7.937085250636155,23.83974471460212,5.462989187375762,53.08950721970254,0.0
31.55929676549054,10.565595221668554,26.374746484475008,5.6334398087910715,42.782585426300315,0.0
34.69093723066386,12.79483455681788,27.875093501865294,3.63578399750428,53.78847597189197,0.0
22.57829573473151,7.076711837283828,22.690762864924547,13.070055608802846,55.6973525286936,0.0
22.077260321494343,9.624630419956402,22.681435201538314,14.821379877706724,42.57610167747507,0.0
33.13164939370139,5.668763512581681,25.06046760543467,1.3527685447462954,36.38756302480027,0.0
31.781908039399116,9.016997490794525,20.848809870244327,17.353222064606022,43.748403987329894,0.0
31.50295710207526,10.08551171134519,24.110059594025746,9.951967053452641,49.38500187389831,0.0
32.07868925698185,7.863438395612336,21.52791588089721,11.159412819507352,56.05873007028761,0.0
25.919851670529056,8.857520415436921,27.73812259968493,4.110348657659695,44.65428779490123,0.0
31.39352218296602,6.479433079231375,23.461337691299192,15.28330300065946,53.330721599926804,0.0
31.758434839792088,10.192696528453734,28.305668372678056,10.801000372667337,32.64571319130913,0.0
25.713891491841792,12.639235622207874,27.227042706916677,14.555304959085197,51.08184032216048,0.0
41.19464706686854,7.257140325573841,23.707365404605167,14.883433282590975,47.55955727668742,0.0
27.762514818380147,12.055870869117776,22.856080726307844,30.231964957461297,71.88934995491051,1.0
22.852179016784106,11.256365616135454,24.612908501664823,7.406876896591189,38.64748227660407,0.0
33.93932165180298,13.03022679830684,24.790706751483594,9.168151968427182,49.912991103174626,0.0
24.15190997863607,6.267025469477671,25.692293887904803,7.553191701081941,38.61067189025353,0.0
34.722507622454714,9.578038156460126,23.44691342093964,13.580385850965133,46.701753601025295,0.0
36.95157347404442,10.707827055798813,26.492789747044405,11.331556917454963,39.793070206376235,0.0
25.075906089889738,9.74485902342788,25.5306561099998,14.276579456052952,63.80473244054497,0.0
35.78025677546593,3.8080198328072825,24.31920968656827,14.45095521222893,47.86671279163407,0.0
32.47668556161899,11.25272502327193,23.575918689163952,3.0909620362443686,48.733823040139896,0.0
34.93236095996694,13.79834087772661,24.63023003380263,15.40308052221549,49.743597649368176,0.0
38.13566203927206,11.760563730221307,23.36619749634486,22.667618542127837,46.57288379517201,1.0
28.52767130398278,7.422234866764342,25.116877389767176,8.52310046725801,56.331432401964655,0.0
25.47758301385506,8.717181884089293,25.17087737043982,11.399171066118516,53.84116487291806,0.0
24.66291342224686,14.424782669138983,25.523414566952678,9.505321713669185,55.50763017603069,0.0
25.10513829020737,12.274906352151397,28.532484819343708,12.464222714524704,42.69222870778226,0.0
29.537389743515376,11.600066545960823,24.735110560600855,8.514414477180495,56.811891291464306,0.0
32.04691184889986,10.89103145883594,27.009195734248966,11.91570896467643,56.119047675957844,0.0
31.660144795980113,8.347157219522568,25.459174793951405,10.269221218637409,48.605641790055095,0.0
34.963099494216145,9.498572048360579,24.52351139620309,8.27122438601878,55.370126453261385,0.0
30.078011351267442,9.80519316080371,24.76168146009753,10.760544979608236,51.636029739765725,0.0
38.7212044629439,11.37393579016111,24.8823471816639,20.82587829395503,40.436002807154146,0.0
28.412059000572263,13.772297235667258,25.559535415456434,7.257853480697273,48.90316458852776,0.0
46.32101499953771,12.795845341982819,23.081358469562062,9.000225634953724,47.110939773322116,0.0
33.75400408659004,6.4515391105098985,22.069319233110065,7.327550401467877,50.51251572828737,0.0
14.941892180379766,14.71960212528963,26.30859478694855,28.723870965846487,68.75814225633596,1.0
23.574645011633326,11.841908362919742,26.796247665162518,13.263097413541432,40.15195198681673,0.0
32.894834491459115,11.547150825361589,26.491271665605606,12.863529838544272,47.33853255175738,0.0
28.659223288044895,8.42691559153145,25.309944037112945,9.976545986714761,45.06897540223196,0.0
34.28400296455255,17.285273039420904,26.534449254906576,14.105186341076447,45.32665216813576,0.0
32.83942574744127,6.807288594172203,26.426858052034284,13.173773181977241,45.061345706998594,0.0
29.563026524058763,7.292028883334876,26.57525871790991,9.350663255895142,50.40902213288262,0.0
24.919237691589572,10.58398770315394,23.280918357315773,3.864541032823176,53.139052717024036,0.0
20.91091665188481,15.292007637409633,22.806096405690738,13.319132031796011,52.08994975333715,0.0
27.320910287597872,7.9095128732395725,24.22286150649546,10.678658484007899,51.114009245354936,0.0
35.138392765940836,9.33542908588252,24.96523178091469,10.088893854802368,53.73046692695386,0.0
31.284562464781224,12.693234182539232,24.51615774573542,8.135807919961138,64.28195680106234,0.0
22.525567327728073,9.955344612780666,21.246619337324248,12.978595796465264,50.81534848588333,0.0
31.039085555107093,9.16349036367426,28.443385224270283,11.393985009714005,56.12683041687964,0.0
28.296476647378167,14.232083274785172,24.45190802222853,23.46274745773066,63.035730649046855,1.0
24.696855382793203,10.681294975573984,25.345408833153908,5.098181811124354,60.66676497818371,0.0
30.92235063567317,12.576096964091978,27.48909798152612,14.271716407520305,53.363113189700435,0.0
20.108400502175137,19.70049050779932,20.31005546095759,35.6260543666684,62.38850466420856,1.0
23.142178213016262,10.767507650013405,23.976612256176576,11.021611599782382,51.82929152613127,0.0
32.1467241620897,10.729331813445773,24.225765452840392,-0.6270959804559908,51.50683246050529,0.0
33.364707158209406,10.535277455715335,24.32737990909871,9.84842297153576,54.891095652726655,0.0
36.49830745905166,11.222826391623219,24.653026818572094,9.035185186097346,44.759619983003475,0.0
30.854733454167214,13.609840642645828,27.89426959688969,17.86680673056313,65.11440568217331,1.0
21.733983792257455,9.998478794194277,26.346917751454445,13.016941114257136,50.031422894840716,0.0
24.373049760509264,12.991567802068106,26.91607053725766,12.85944013666911,55.03627552359039,0.0
29.542146589056976,15.07177584101173,25.094240543621847,20.718874217073374,58.790129143676076,1.0
33.082715705473255,6.231117638416448,22.201253907709,14.15156365907097,50.73554466992001,0.0
33.090286117836285,10.025052879351422,20.840605929707987,5.91080594386463,51.403138462902625,0.0
53.11638894392833,8.278263916386914,21.941184553536736,8.185383772922773,54.03195206828734,0.0
33.425343064159,9.222571333784819,25.71953140833204,10.299169052743224,61.75192876442851,0.0
36.813393841083595,11.006290524338304,25.06353942539527,7.511991923088339,37.895735691026275,0.0
35.72401058095922,11.673595928856171,24.579672704887987,12.908676886814169,53.24001769354433,0.0
33.90834750783479,9.719683890971638,24.262846186519727,7.911196607473219,50.26380677600448,0.0
28.108384532157928,5.216649163192993,29.023443150885495,15.193480017787017,48.93736059677237,0.0
34.55381532295961,7.5873860485595515,23.35419281804705,6.2753623929992415,35.82033066123479,0.0
25.36304871277457,12.241249175500414,26.855638912232116,18.527934598002467,53.4812460875301,0.0
28.579088359559947,3.148933944912672,25.003825872041986,18.11718942240969,49.25017617871212,0.0
27.087818713025378,12.968567879205,24.878120976428008,9.620987414738622,44.993429193941765,0.0
30.491244836317936,11.303074976611354,27.35327509723349,14.584681803702994,50.25487983630491,0.0
39.874992518136494,16.7974928803876,27.925060765382888,22.23759089300027,57.42110729490556,1.0
18.796408844449513,9.5035770327976,24.520901086230324,14.05314599292538,39.545640997891056,0.0
34.117561142247084,4.846486439942738,26.598405438484285,9.296086674172917,50.52910831494875,0.0
20.32370477286209,11.075906603766246,25.72778272430011,4.858240405966064,53.48044117820008,0.0
27.1684088052634,13.186632810095853,25.01487427761983,-4.1312727507155955,46.70459951191564,0.0
33.396917241091266,14.082802538376189,25.40850988531405,17.015249810633755,56.72830804178847,1.0
16.584274910385012,16.635546738733193,23.623982370310326,33.14859730472367,68.12994279351331,1.0
19.817823086919304,12.031800708536512,24.38780121333783,21.704047758900327,60.65060203639942,1.0
25.708177744440192,8.66790932805019,23.83872944049459,10.146500128605561,49.37784563798795,0.0
34.07758649360805,7.95183383952657,26.802753432857838,14.011640538870356,54.80655103496138,0.0
25.61780020969718,12.388471427949627,24.809597768917875,8.184233811113893,48.11988346508685,0.0
21.43787130389599,12.144682956289833,22.404571950769924,31.073291395269234,76.57168913142789,1.0
30.27343103942288,7.765458923545968,23.553125553673823,14.216142730114342,47.37895040816068,0.0
26.0903979143651,7.239935916319036,18.601470709575644,0.14130206132291256,45.89000525400619,0.0
36.20083217961903,10.257367252774777,24.011014796235703,24.270660872475666,59.045719263444504,1.0
33.80351413390807,10.366035729606509,25.0752901301943,8.40015460177654,45.631886566936565,0.0
17.849144480054356,12.903757621204939,24.72772830226605,15.442444819409136,42.50806139663699,0.0
31.118725888616567,9.537808109386836,28.960308703062786,7.88701482008072,54.365614125547246,0.0
20.85926070048868,8.832283874319359,26.149812081830074,23.342847660210232,38.71282668556178,1.0
35.114600008777344,12.09986134935507,26.0609037061783,13.686067877338777,45.694799864003635,0.0
22.351164984091312,15.792454635969264,21.713461930859445,12.275232785443801,46.31625619567126,1.0
29.311581351198605,8.384394189633515,24.270715891765736,9.442518766904396,50.853016401163174,0.0
33.02992367388274,8.803614333205704,24.02667438535261,8.273454263656248,36.86530598161279,0.0
35.19453116502073,11.289151575208486,23.427837602383985,13.785172987318377,53.28710506966952,0.0
22.798221557665343,14.054684369462628,23.40023866897331,12.700327363248775,53.93653956096514,0.0
27.992992584954308,8.700414635686935,21.383754092116753,9.067191879763271,40.20429172858955,0.0
17.34805582850867,11.936316422613803,22.44829359063734,23.240215746906188,66.1090071752332,1.0
26.080024604557728,11.578546515681015,26.748186805529897,14.15258678408036,53.09635570292117,0.0
40.59272544168658,11.997670182855748,24.714170616013636,9.729388893604874,55.64180224649713,0.0
32.429890265765735,10.015328626088067,23.987195163451332,3.526493737330151,41.18642398030123,0.0
22.43469627398973,8.604666850856374,24.989177330694584,3.8704784041203046,40.342432144980535,0.0
25.500028231267315,18.494192365450434,27.334781357402303,34.02067874619105,78.1703159307881,1.0
42.7329371820758,11.32009001136991,25.00842104175157,4.896775228937925,45.068661768082286,0.0
36.19479156330688,8.078911207741267,26.080748261862077,17.438589974414455,46.83557494994868,0.0
20.88378020427592,10.122736828264179,23.306790315223484,6.251718862562678,53.798567142517264,0.0
27.094595562802493,6.6207311699383835,23.762740098506562,9.998557098570895,42.984793860383114,0.0
37.601466895119735,11.7147261410948,25.70795377012735,10.636447864641221,48.40490352148325,0.0
25.753983206287316,9.34441607654286,28.78530741667423,7.082489043052617,55.350465756518346,0.0
32.66291656887737,8.910722919038157,27.859549719029747,1.0406918776881255,41.473386695944875,0.0
34.64780432057602,9.917813787118915,26.16565613891228,10.76358039046491,46.99997402362695,0.0
24.4384171705315,10.10076924832562,25.302867520321435,6.987040039590967,43.23965828006543,0.0
29.6428478636292,12.2373251539139,27.802138711254344,10.466153710465772,45.35638748664959,0.0
7.413458615221267,12.850796221945002,26.58935664609025,15.837363811514948,63.97998922309812,1.0
21.16411942966291,11.201010547968057,20.412675955258678,18.115573879226,64.6862190210025,1.0
28.48459109164104,11.909170374297489,22.892138304289556,16.24748048262424,51.547004776552775,0.0
22.5133009082109,11.001843134229032,25.676280650715864,7.81526794909151,53.193258107764834,0.0
39.79446782358981,8.933500909284907,21.426064868898056,8.124621382630016,53.029129407404554,0.0
21.4191517322362,9.688204604408785,23.204821990486277,3.3368107889844403,45.96598414346493,0.0
27.3597330798181,9.629442777892198,23.60037011268405,9.219264195602822,51.42890302510106,0.0
30.78444346371655,11.263153357935504,24.487668187508334,11.639479957099866,42.22814965915644,0.0
38.64763973439669,9.082443463195895,24.425139583547583,8.066020489715893,44.24858306051229,0.0
21.384827092923363,9.023977033945917,24.421759145666346,11.665722001621965,49.47919072153537,0.0
36.97898251292976,14.921893273584896,26.650615034480627,9.289965898043235,43.63417403811583,0.0
30.061398366117523,12.34933870436776,24.46955226909893,4.790935048124041,42.36363750098481,0.0
24.110948093712295,8.098498338937151,24.230739735857533,11.247940284732419,45.728613035258306,0.0
32.772620845579624,11.427352484855495,22.301655791712967,9.17667146573993,56.878002351151366,0.0
31.19435817344082,10.295875164137943,27.04869240397165,10.491031285637431,59.3428349233623,0.0
26.398698737047233,10.978877938150234,23.657004972105028,7.732200467158334,49.80463983827441,0.0
26.0270670796981,13.045405326521927,22.82593934399745,19.128590142265693,64.90079087286792,1.0
27.68811841882944,12.97410661371309,25.426181149737943,10.62964323021186,46.619035267131565,0.0
30.681104071507487,10.864050861628614,23.466117475233876,9.07760035183146,37.6061192406827,0.0
33.97278404712628,9.844778254464282,23.948094520411413,16.89711299667706,44.63886511618966,0.0
39.51610089687211,12.605476442457544,25.516920348638138,13.194922048644658,48.1499358039548,0.0
22.573107007038907,10.58321260271968,24.347034752440887,12.180017037870753,50.84581569199679,0.0
42.7982002479376,10.303696448322645,29.623218750601268,9.290076793994341,49.39414337049089,0.0
18.287473202864987,10.785056506215286,24.850342913361605,1.8959062060939633,48.3101263128952,0.0
29.0892894297865,9.765977441584084,26.235676437758443,6.769620289529284,46.552201807967066,0.0
31.07553186392833,11.460666937084984,21.11661190501411,17.038614145239485,55.1693012035335,1.0
31.685951206410195,8.533263528095318,23.27870173617054,8.900062454840343,41.816649329758164,0.0
26.263802881076437,8.122081950940302,22.826172610166577,9.866562002440185,54.81237626798893,0.0
28.75126649785635,7.503574033793901,23.09124055339474,12.624299861941982,46.481894667401576,0.0
27.041994392047002,6.52004178300731,25.831075987674005,11.09258224428026,62.40258951616367,0.0
26.46381145833473,7.800706596538609,27.07113013555482,14.636812765879618,48.108106761441704,0.0
31.162691888486812,10.91205667767779,25.68926100926902,16.073450038639166,51.64558513807356,1.0
32.142092915790286,10.257793956114092,24.546710752867384,11.028651776680647,46.62388286534657,0.0
25.842542428436076,9.321758592130898,23.738289922575163,11.375376911115204,47.178784344667214,0.0
35.397599252599505,4.110741274681605,27.22719950237302,10.982905137434356,53.64336835054839,0.0
31.843797125259655,13.936465894405856,29.142510908309724,15.12756099176057,49.74634279165717,0.0
34.87717271303376,12.716200307225954,25.27011140956738,13.215097290988771,55.922489995768956,0.0
33.77777305154167,11.114399628042822,26.878726128143146,4.72238712199431,52.78652880160268,0.0
25.026029934467566,14.768726681383171,25.68674069959095,9.54267560376264,50.188954756903705,0.0
26.638913758818184,7.5565897062907235,26.511009812931178,9.94410527108082,52.237726013591946,0.0
28.527474139238674,17.073904656542393,22.670906443779767,28.616080933337823,67.94797864259021,1.0
33.66222159260079,7.58696480812363,24.023727439715753,8.68083527501812,53.94017577830597,0.0
29.87459043621511,10.596844813228392,25.79093888009117,6.070064386655273,51.683341960643276,0.0
30.703964299852693,6.815406687164489,27.42498188816396,11.753301717906576,52.53645533005155,0.0
37.66598937473055,10.036735238860917,23.36373155672465,11.987942878495117,43.08389098608908,0.0
26.45057166698502,10.965416244995971,20.933401777919748,9.704908545081231,65.43017711752978,0.0
33.28258428702023,9.613274172163614,24.0034711471175,9.11895598811644,53.168754323786864,0.0
28.786844085396634,11.784693610225343,27.0202614286965,13.79561582424834,53.76748815533002,0.0
28.69391278063668,10.247536123718143,21.832208817824302,6.585607382960719,49.82784567173228,0.0
36.59266111192314,8.693963179056226,22.64616021573683,8.636186628525856,36.214591377893285,0.0
34.95249809392818,8.582966705494151,25.311837172102223,7.91140055154645,48.407938488415645,0.0
34.88105781600383,12.027284431539242,24.768057494477073,14.375578390482353,50.45568281636789,0.0
37.83287284292597,8.36564492548258,26.188932963106456,11.141976813145375,45.06297306868292,0.0
